Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16134,59,3,1527.25,3,3,4,334,Potential Loyalists
16135,219,1,301.9,1,2,2,122,At Risk
16136,299,1,237.42,1,2,1,121,At Risk
16137,316,1,422.7,1,2,2,122,At Risk
16138,14,3,910.35,5,3,3,533,Potential Loyalists
16139,358,2,475.74,1,3,2,132,Others
16140,7,2,832.4200000000001,5,3,3,533,Potential Loyalists
16141,53,1,335.54,3,2,2,322,Others
16143,5,7,2485.89,5,5,5,555,Best Customers
16145,24,8,3005.9500000000003,4,5,5,455,Best Customers
16146,84,1,212.25,2,2,1,221,At Risk
16147,36,4,2023.91,4,4,4,444,Best Customers
16148,72,1,310.3,2,2,2,222,At Risk
16149,65,1,141.70000000000002,3,2,1,321,Others
16150,8,6,2342.57,5,5,5,555,Best Customers
16153,56,6,3309.2599999999998,3,5,5,355,Loyal Customers
16155,17,5,796.9,4,4,3,443,Loyal Customers
16156,18,11,3096.14,4,5,5,455,Best Customers
16158,158,9,628.32,2,5,3,253,Loyal Customers
16159,106,3,884.59,2,3,3,233,Others
16161,4,25,7210.59,5,5,5,555,Best Customers
16163,1,5,1992.98,5,4,4,544,Best Customers
16165,141,1,79.9,2,2,1,221,At Risk
16166,64,2,435.83,3,3,2,332,Potential Loyalists
16167,50,5,1386.1200000000001,3,4,4,344,Loyal Customers
16168,5,40,6848.87,5,5,5,555,Best Customers
16170,31,14,4983.95,4,5,5,455,Best Customers
16172,109,3,744.34,2,3,3,233,Others
16174,127,4,1237.2,2,4,4,244,Loyal Customers
16175,107,3,798.85,2,3,3,233,Others
16176,57,4,2052.69,3,4,4,344,Loyal Customers
16177,72,7,1915.36,2,5,4,254,Loyal Customers
16178,37,1,414.7,3,2,2,322,Others
16180,114,5,5995.69,2,4,5,245,Loyal Customers
16182,74,5,3354.0,2,4,5,245,Loyal Customers
16183,30,3,739.1,4,3,3,433,Potential Loyalists
16185,200,1,115.31,1,2,1,121,At Risk
16186,8,15,5019.17,5,5,5,555,Best Customers
16188,44,1,105.80000000000001,3,2,1,321,Others
16190,30,7,2508.4700000000003,4,5,5,455,Best Customers
16191,11,11,10497.300000000001,5,5,5,555,Best Customers
16192,371,1,351.3,1,2,2,122,At Risk
16193,46,1,315.98,3,2,2,322,Others
16194,11,1,308.59999999999997,5,2,2,522,Others
16195,359,1,323.25,1,2,2,122,At Risk
16196,124,1,93.3,2,2,1,221,At Risk
16197,105,9,2016.71,2,5,4,254,Loyal Customers
16198,73,1,629.36,2,2,3,223,At Risk
16199,28,7,942.75,4,5,3,453,Loyal Customers
16200,18,10,4539.23,4,5,5,455,Best Customers
16201,51,1,248.65,3,2,2,322,Others
16202,53,8,2136.72,3,5,5,355,Loyal Customers
16203,8,3,521.64,5,3,3,533,Potential Loyalists
16204,16,2,534.53,4,3,3,433,Potential Loyalists
16205,32,3,1062.48,4,3,4,434,Potential Loyalists
16206,23,9,2040.06,4,5,4,454,Best Customers
16208,30,8,2776.19,4,5,5,455,Best Customers
16209,18,4,1884.16,4,4,4,444,Best Customers
16210,4,18,17393.21,5,5,5,555,Best Customers
16211,57,2,543.5699999999999,3,3,3,333,Potential Loyalists
16212,254,2,603.37,1,3,3,133,Others
16214,71,1,975.5,2,2,3,223,At Risk
16218,9,7,1355.29,5,5,4,554,Best Customers
16219,136,1,40.8,2,2,1,221,At Risk
16221,3,7,1324.35,5,5,4,554,Best Customers
16222,357,1,498.5,1,2,3,123,At Risk
16223,10,2,1087.05,5,3,4,534,Potential Loyalists
16224,23,1,321.24,4,2,2,422,Others
16225,38,10,1762.99,3,5,4,354,Loyal Customers
16226,14,2,417.05,5,3,2,532,Potential Loyalists
16227,130,2,713.0,2,3,3,233,Others
16228,21,3,885.71,4,3,3,433,Potential Loyalists
16229,17,4,1857.26,4,4,4,444,Best Customers
16231,15,4,1074.47,5,4,4,544,Best Customers
16232,56,3,1722.09,3,3,4,334,Potential Loyalists
16233,2,7,1429.03,5,5,4,554,Best Customers
16234,112,3,333.18,2,3,2,232,Others
16235,11,4,1186.4,5,4,4,544,Best Customers
16237,73,1,136.65,2,2,1,221,At Risk
16238,58,1,63.66,3,2,1,321,Others
16239,18,4,1078.0,4,4,4,444,Best Customers
16241,5,4,1677.15,5,4,4,544,Best Customers
16242,17,7,3824.79,4,5,5,455,Best Customers
16244,8,1,1056.63,5,2,4,524,Others
16246,95,2,821.35,2,3,3,233,Others
16250,9,2,401.94,5,3,2,532,Potential Loyalists
16251,148,1,128.31,2,2,1,221,At Risk
16252,18,1,295.09000000000003,4,2,2,422,Others
16253,56,5,3538.34,3,4,5,345,Loyal Customers
16254,14,3,967.44,5,3,3,533,Potential Loyalists
16255,1,8,2284.34,5,5,5,555,Best Customers
16256,129,2,826.9399999999999,2,3,3,233,Others
16258,23,10,6739.01,4,5,5,455,Best Customers
16259,46,3,340.94,3,3,2,332,Potential Loyalists
16261,22,2,312.62,4,3,2,432,Potential Loyalists
16262,14,1,755.15,5,2,3,523,Others
16263,59,1,348.16,3,2,2,322,Others
16264,74,2,823.53,2,3,3,233,Others
16265,22,3,1338.17,4,3,4,434,Potential Loyalists
16266,59,7,896.06,3,5,3,353,Loyal Customers
16267,227,1,186.66,1,2,1,121,At Risk
16269,73,1,717.57,2,2,3,223,At Risk
16271,106,4,1978.18,2,4,4,244,Loyal Customers
16273,284,2,318.34000000000003,1,3,2,132,Others
16274,9,1,331.55,5,2,2,522,Others
16275,110,2,1591.24,2,3,4,234,Others
16276,115,2,1818.79,2,3,4,234,Others
16277,369,1,188.69,1,2,1,121,At Risk
16278,116,2,551.46,2,3,3,233,Others
16279,21,6,4195.5,4,5,5,455,Best Customers
16280,361,1,238.05,1,2,1,121,At Risk
16281,59,2,1361.96,3,3,4,334,Potential Loyalists
16282,123,2,1139.28,2,3,4,234,Others
16283,54,3,2779.51,3,3,5,335,Potential Loyalists
16284,29,1,205.8,4,2,1,421,Others
16285,282,1,176.9,1,2,1,121,At Risk
16286,113,2,328.95,2,3,2,232,Others
16287,12,4,864.48,5,4,3,543,Loyal Customers
16288,106,1,129.85,2,2,1,221,At Risk
16289,98,1,136.31,2,2,1,221,At Risk
16290,100,4,1957.7,2,4,4,244,Loyal Customers
16291,318,1,117.72,1,2,1,121,At Risk
16292,16,4,951.51,4,4,3,443,Loyal Customers
16293,3,6,2408.96,5,5,5,555,Best Customers
16294,112,1,126.05000000000001,2,2,1,221,At Risk
16296,262,4,1313.67,1,4,4,144,Loyal Customers
16298,33,4,487.5,4,4,2,442,Potential Loyalists
16299,113,1,193.65,2,2,1,221,At Risk
16300,66,3,1367.32,3,3,4,334,Potential Loyalists
16301,372,1,107.33,1,2,1,121,At Risk
16303,28,4,2567.64,4,4,5,445,Best Customers
16304,330,1,381.66,1,2,2,122,At Risk
16306,3,2,560.55,5,3,3,533,Potential Loyalists
16307,65,3,1194.92,3,4,4,344,Loyal Customers
16308,42,3,2560.0,3,4,5,345,Loyal Customers
16310,50,2,460.08,3,3,2,332,Potential Loyalists
16312,68,1,171.15,3,2,1,321,Others
16314,25,3,1491.4,4,4,4,444,Best Customers
16315,172,1,176.34,2,2,1,221,At Risk
16316,16,5,2806.0,4,4,5,445,Best Customers
16317,186,2,850.86,1,3,3,133,Others
16320,89,4,4590.53,2,4,5,245,Loyal Customers
16321,262,2,230.9,1,3,1,131,Others
16323,213,1,146.16,1,2,1,121,At Risk
16325,60,9,3003.26,3,5,5,355,Loyal Customers
16326,19,10,1587.03,4,5,4,454,Best Customers
16327,5,11,6844.37,5,5,5,555,Best Customers
16328,199,1,310.83,1,2,2,122,At Risk
16329,63,4,1664.92,3,4,4,344,Loyal Customers
16330,60,4,373.46999999999997,3,4,2,342,Potential Loyalists
16331,68,6,2037.7,3,5,4,354,Loyal Customers
16332,67,4,414.69,3,4,2,342,Potential Loyalists
16334,128,1,263.73,2,2,2,222,At Risk
16335,187,7,2753.52,1,5,5,155,Loyal Customers
16336,56,4,3517.69,3,4,5,345,Loyal Customers
16340,75,2,961.93,2,3,3,233,Others
16341,73,3,1878.92,2,4,4,244,Loyal Customers
16343,43,1,285.54,3,2,2,322,Others
16344,145,3,741.3199999999999,2,4,3,243,Loyal Customers
16345,119,1,613.33,2,2,3,223,At Risk
16346,21,1,224.51,4,2,1,421,Others
16347,24,9,2595.51,4,5,5,455,Best Customers
16348,66,1,328.77,3,2,2,322,Others
16350,10,5,1137.42,5,4,4,544,Best Customers
16351,47,12,3176.13,3,5,5,355,Loyal Customers
16353,5,16,3323.75,5,5,5,555,Best Customers
16354,15,3,723.66,5,4,3,543,Loyal Customers
16355,11,1,416.35,5,2,2,522,Others
16356,12,3,204.10000000000002,5,4,1,541,Potential Loyalists
16357,17,1,209.49,4,2,1,421,Others
16358,30,1,892.1500000000001,4,2,3,423,Others
16359,12,7,946.83,5,5,3,553,Loyal Customers
16362,73,1,212.17,2,2,1,221,At Risk
16365,3,7,1766.78,5,5,4,554,Best Customers
16366,218,3,1220.83,1,4,4,144,Loyal Customers
16367,19,1,549.8100000000001,4,2,3,423,Others
16368,71,1,141.53,2,2,1,221,At Risk
16369,72,4,1111.15,2,4,4,244,Loyal Customers
16371,84,1,157.2,2,2,1,221,At Risk
16372,45,3,934.58,3,4,3,343,Loyal Customers
16373,18,2,309.49,4,3,2,432,Potential Loyalists
16374,38,3,1250.77,3,4,4,344,Loyal Customers
16375,106,2,104.0,2,3,1,231,Others
16377,253,1,632.28,1,2,3,123,At Risk
16381,31,2,247.85,4,3,1,431,Potential Loyalists
16382,44,2,353.1,3,3,2,332,Potential Loyalists
16383,32,5,2244.23,4,4,5,445,Best Customers
16384,65,2,774.4499999999999,3,3,3,333,Potential Loyalists
16385,2,3,473.69,5,4,2,542,Potential Loyalists
16386,23,1,765.59,4,2,3,423,Others
16387,31,4,788.1,4,4,3,443,Loyal Customers
16388,289,1,186.05,1,2,1,121,At Risk
16390,172,3,467.5,2,4,2,242,Others
16391,36,4,1048.86,4,4,4,444,Best Customers
16392,49,2,537.56,3,3,3,333,Potential Loyalists
16393,5,11,2441.61,5,5,5,555,Best Customers
16395,29,9,2035.5,4,5,4,454,Best Customers
16396,112,1,137.8,2,2,1,221,At Risk
16397,264,1,123.13,1,2,1,121,At Risk
16399,25,1,222.20000000000002,4,2,1,421,Others
16400,31,8,2755.92,4,5,5,455,Best Customers
16401,15,11,2749.13,5,5,5,555,Best Customers
16402,5,1,205.65,5,2,1,521,Others
16406,86,2,374.01,2,3,2,232,Others
16407,25,4,681.97,4,4,3,443,Loyal Customers
16408,227,1,231.93,1,2,1,121,At Risk
16409,16,7,3629.76,4,5,5,455,Best Customers
16410,370,1,130.32,1,2,1,121,At Risk
16411,5,3,673.24,5,4,3,543,Loyal Customers
16412,29,4,457.2,4,4,2,442,Potential Loyalists
16413,11,1,259.83,5,2,2,522,Others
16414,67,3,424.96000000000004,3,4,2,342,Potential Loyalists
16415,219,2,496.49,1,3,2,132,Others
16416,26,6,1906.48,4,5,4,454,Best Customers
16417,128,1,35.7,2,2,1,221,At Risk
16418,44,2,397.62,3,3,2,332,Potential Loyalists
16419,213,2,504.99,1,3,3,133,Others
16420,32,1,75.0,4,2,1,421,Others
16421,12,3,526.27,5,4,3,543,Loyal Customers
16422,5,58,28712.670000000002,5,5,5,555,Best Customers
16424,18,1,309.5,4,2,2,422,Others
16428,49,3,638.49,3,4,3,343,Loyal Customers
16430,17,5,802.09,4,4,3,443,Loyal Customers
16433,44,1,200.26,3,2,1,321,Others
16434,82,5,1161.89,2,4,4,244,Loyal Customers
16435,148,3,1003.0699999999999,2,4,4,244,Loyal Customers
16436,304,3,319.14,1,4,2,142,Others
16437,17,2,301.25,4,3,2,432,Potential Loyalists
16439,358,1,310.70000000000005,1,2,2,122,At Risk
16440,129,1,216.3,2,2,1,221,At Risk
16441,53,3,631.98,3,4,3,343,Loyal Customers
16442,240,2,282.68,1,3,2,132,Others
16443,156,1,162.24,2,2,1,221,At Risk
16444,26,13,2971.21,4,5,5,455,Best Customers
16445,22,3,352.65,4,4,2,442,Potential Loyalists
16447,226,2,471.19,1,3,2,132,Others
16448,107,1,178.13,2,2,1,221,At Risk
16450,220,2,1193.81,1,3,4,134,Others
16451,197,2,746.1800000000001,1,3,3,133,Others
16452,266,2,332.17,1,3,2,132,Others
16453,166,2,251.71,2,3,2,232,Others
16454,242,2,24.05,1,3,1,131,Others
16455,7,6,2535.69,5,5,5,555,Best Customers
16456,9,9,4630.16,5,5,5,555,Best Customers
16458,11,12,2208.15,5,5,5,555,Best Customers
16459,365,1,71.78999999999999,1,2,1,121,At Risk
16461,226,2,1396.91,1,3,4,134,Others
16465,56,2,746.24,3,3,3,333,Potential Loyalists
16466,19,8,2171.13,4,5,5,455,Best Customers
16467,144,7,2869.16,2,5,5,255,Loyal Customers
16468,106,2,712.62,2,3,3,233,Others
16469,150,1,178.48000000000002,2,2,1,221,At Risk
16470,32,7,1664.08,4,5,4,454,Best Customers
16471,29,3,966.03,4,4,3,443,Loyal Customers
16472,70,2,789.6,3,3,3,333,Potential Loyalists
16473,10,1,154.72,5,2,1,521,Others
16476,67,1,350.35,3,2,2,322,Others
16477,7,5,1825.56,5,4,4,544,Best Customers
16481,318,1,453.38,1,2,2,122,At Risk
16485,68,4,1923.54,3,4,4,344,Loyal Customers
16486,173,1,134.36,2,2,1,221,At Risk
16487,213,2,209.4,1,3,1,131,Others
16489,16,2,303.7,4,3,2,432,Potential Loyalists
16490,72,1,205.41000000000003,2,2,1,221,At Risk
16491,49,1,801.66,3,2,3,323,Others
16492,176,1,385.56,2,2,2,222,At Risk
16493,80,3,780.46,2,4,3,243,Loyal Customers
16496,67,3,731.25,3,4,3,343,Loyal Customers
16497,49,17,3729.59,3,5,5,355,Loyal Customers
16499,10,6,2212.89,5,5,5,555,Best Customers
16500,10,3,443.05,5,4,2,542,Potential Loyalists
16501,19,1,1191.23,4,2,4,424,Others
16502,256,2,258.55,1,3,2,132,Others
16503,31,7,2182.41,4,5,5,455,Best Customers
16507,208,1,142.71,1,2,1,121,At Risk
16508,266,1,240.95,1,2,1,121,At Risk
16510,8,6,1757.25,5,5,4,554,Best Customers
16511,33,3,842.16,4,4,3,443,Loyal Customers
16515,15,5,1554.92,5,4,4,544,Best Customers
16518,57,2,475.05,3,3,2,332,Potential Loyalists
16519,1,3,327.68,5,4,2,542,Potential Loyalists
16520,1,4,1427.57,5,4,4,544,Best Customers
16521,51,3,1136.36,3,4,4,344,Loyal Customers
16522,71,2,433.36,2,3,2,232,Others
16523,51,7,2497.86,3,5,5,355,Loyal Customers
16524,82,2,306.19,2,3,2,232,Others
16525,2,23,11535.29,5,5,5,555,Best Customers
16526,220,1,426.85,1,2,2,122,At Risk
16527,60,1,1004.88,3,2,4,324,Others
16529,113,3,1531.55,2,4,4,244,Loyal Customers
16530,304,1,48.349999999999994,1,2,1,121,At Risk
16531,17,4,1053.74,4,4,4,444,Best Customers
16532,67,2,2007.84,3,3,4,334,Potential Loyalists
16534,278,1,635.9,1,2,3,123,At Risk
16535,21,1,358.28999999999996,4,2,2,422,Others
16537,277,1,10.55,1,2,1,121,At Risk
16538,177,3,395.07,1,4,2,142,Others
16539,9,7,2343.2,5,5,5,555,Best Customers
16540,50,1,205.75,3,2,1,321,Others
16541,371,1,424.03,1,2,2,122,At Risk
16542,37,1,137.7,3,2,1,321,Others
16543,227,1,292.21,1,2,2,122,At Risk
16544,155,4,376.70000000000005,2,4,2,242,Others
16545,11,1,350.52,5,2,2,522,Others
16546,8,4,4819.32,5,4,5,545,Best Customers
16547,182,1,104.25999999999999,1,2,1,121,At Risk
16548,235,1,30.15,1,2,1,121,At Risk
16549,33,24,8746.9,4,5,5,455,Best Customers
16550,4,14,7063.37,5,5,5,555,Best Customers
16551,59,4,1315.0,3,4,4,344,Loyal Customers
16552,9,1,95.29,5,2,1,521,Others
16553,32,21,10864.19,4,5,5,455,Best Customers
16554,22,5,2004.6200000000001,4,4,4,444,Best Customers
16555,141,4,1629.79,2,4,4,244,Loyal Customers
16556,11,10,4698.79,5,5,5,555,Best Customers
16558,2,19,5535.02,5,5,5,555,Best Customers
16559,33,1,175.0,4,2,1,421,Others
16560,33,6,2206.9700000000003,4,5,5,455,Best Customers
16562,112,1,223.85999999999999,2,2,1,221,At Risk
16563,36,5,3334.82,4,4,5,445,Best Customers
16564,205,1,87.8,1,2,1,121,At Risk
16565,42,3,599.35,3,4,3,343,Loyal Customers
16568,63,2,1020.9000000000001,3,3,4,334,Potential Loyalists
16569,267,4,1331.03,1,4,4,144,Loyal Customers
16570,15,10,3695.91,5,5,5,555,Best Customers
16571,31,7,2827.05,4,5,5,455,Best Customers
16574,59,2,850.34,3,3,3,333,Potential Loyalists
16576,56,2,540.87,3,3,3,333,Potential Loyalists
16577,302,1,380.0,1,2,2,122,At Risk
16578,262,1,156.6,1,2,1,121,At Risk
16579,61,1,295.05,3,2,2,322,Others
16583,9,2,297.95,5,3,2,532,Potential Loyalists
16584,68,3,2220.09,3,4,5,345,Loyal Customers
16585,229,2,341.59,1,3,2,132,Others
16586,80,2,998.83,2,3,4,234,Others
16588,22,4,1361.28,4,4,4,444,Best Customers
16589,86,1,153.12,2,2,1,221,At Risk
16590,36,2,605.9,4,3,3,433,Potential Loyalists
16592,11,12,3694.23,5,5,5,555,Best Customers
16593,26,5,741.11,4,4,3,443,Loyal Customers
16595,12,4,1397.59,5,4,4,544,Best Customers
16596,2,3,329.48,5,4,2,542,Potential Loyalists
16599,21,1,172.8,4,2,1,421,Others
16600,10,7,1339.89,5,5,4,554,Best Customers
16601,26,2,434.3,4,3,2,432,Potential Loyalists
16602,24,1,235.25,4,2,1,421,Others
16604,198,2,432.45,1,3,2,132,Others
16605,360,1,60.48,1,2,1,121,At Risk
16606,40,2,357.66,3,3,2,332,Potential Loyalists
16607,35,11,2359.16,4,5,5,455,Best Customers
16608,89,2,1286.6200000000001,2,3,4,234,Others
16611,39,5,1655.64,3,4,4,344,Loyal Customers
16612,15,5,2057.77,5,4,4,544,Best Customers
16614,38,2,673.6,3,3,3,333,Potential Loyalists
16615,262,1,291.5,1,2,2,122,At Risk
16619,19,3,1712.1200000000001,4,4,4,444,Best Customers
16620,25,4,1579.97,4,4,4,444,Best Customers
16622,179,1,225.4,1,2,1,121,At Risk
16623,37,3,885.79,3,4,3,343,Loyal Customers
16625,58,4,1320.95,3,4,4,344,Loyal Customers
16628,43,2,130.05,3,3,1,331,Potential Loyalists
16630,43,1,106.80000000000001,3,2,1,321,Others
16631,117,7,1892.52,2,5,4,254,Loyal Customers
16632,121,2,406.4,2,3,2,232,Others
16634,8,5,1596.71,5,4,4,544,Best Customers
16635,42,1,473.0,3,2,2,322,Others
16636,74,4,3802.04,2,4,5,245,Loyal Customers
16638,4,6,749.8100000000001,5,5,3,553,Loyal Customers
16639,45,1,490.47,3,2,2,322,Others
16640,33,1,179.4,4,2,1,421,Others
16641,337,1,323.40000000000003,1,2,2,122,At Risk
16642,51,1,389.12,3,2,2,322,Others
16643,58,1,435.6,3,2,2,322,Others
16645,371,1,160.39,1,2,1,121,At Risk
16646,85,1,678.8,2,2,3,223,At Risk
16647,78,2,327.84,2,3,2,232,Others
16648,91,2,382.14,2,3,2,232,Others
16649,156,1,306.58000000000004,2,2,2,222,At Risk
16650,56,6,1397.69,3,5,4,354,Loyal Customers
16651,222,1,136.2,1,2,1,121,At Risk
16652,40,9,10776.42,3,5,5,355,Loyal Customers
16654,4,5,1110.2,5,4,4,544,Best Customers
16655,47,7,2633.74,3,5,5,355,Loyal Customers
16656,56,15,8207.37,3,5,5,355,Loyal Customers
16658,4,5,680.83,5,4,3,543,Loyal Customers
16660,58,3,611.9000000000001,3,4,3,343,Loyal Customers
16661,176,4,932.76,2,4,3,243,Loyal Customers
16662,30,1,151.05,4,2,1,421,Others
16663,365,1,165.0,1,2,1,121,At Risk
16664,205,1,109.2,1,2,1,121,At Risk
16666,257,1,98.73,1,2,1,121,At Risk
16668,23,7,555.7,4,5,3,453,Loyal Customers
16670,29,9,3934.25,4,5,5,455,Best Customers
16673,315,1,171.13,1,2,1,121,At Risk
16675,77,2,608.86,2,3,3,233,Others
16676,38,2,769.78,3,3,3,333,Potential Loyalists
16677,47,2,880.62,3,3,3,333,Potential Loyalists
16679,2,3,663.31,5,4,3,543,Loyal Customers
16680,164,2,637.75,2,3,3,233,Others
16681,277,1,151.5,1,2,1,121,At Risk
16683,169,1,320.25,2,2,2,222,At Risk
16684,15,27,80489.21,5,5,5,555,Best Customers
16686,25,9,1921.19,4,5,4,454,Best Customers
16687,26,1,157.63,4,2,1,421,Others
16690,29,2,127.45,4,3,1,431,Potential Loyalists
16691,54,2,178.83,3,3,1,331,Potential Loyalists
16692,44,2,638.6999999999999,3,3,3,333,Potential Loyalists
16693,47,3,701.62,3,4,3,343,Loyal Customers
16694,359,1,98.30000000000001,1,2,1,121,At Risk
16695,197,2,191.9,1,3,1,131,Others
16699,16,7,994.6,4,5,4,454,Best Customers
16700,2,13,4091.16,5,5,5,555,Best Customers
16701,59,13,4518.43,3,5,5,355,Loyal Customers
16702,51,4,1109.53,3,4,4,344,Loyal Customers
16704,254,2,664.16,1,3,3,133,Others
16705,36,22,29480.061,4,5,5,455,Best Customers
16707,36,4,533.41,4,4,3,443,Loyal Customers
16709,15,9,6026.14,5,5,5,555,Best Customers
16710,4,13,3823.78,5,5,5,555,Best Customers
16711,15,4,1217.45,5,4,4,544,Best Customers
16712,37,2,621.5600000000001,3,3,3,333,Potential Loyalists
16713,2,18,7619.21,5,5,5,555,Best Customers
16714,306,1,368.27,1,2,2,122,At Risk
16715,198,1,323.8,1,2,2,122,At Risk
16716,266,1,1248.48,1,2,4,124,At Risk
16717,2,9,3127.85,5,5,5,555,Best Customers
16718,5,5,3006.08,5,4,5,545,Best Customers
16719,4,8,2169.13,5,5,5,555,Best Customers
16720,12,2,413.79,5,3,2,532,Potential Loyalists
16722,2,11,4258.2699999999995,5,5,5,555,Best Customers
16723,79,2,654.96,2,3,3,233,Others
16724,40,1,147.35,3,2,1,321,Others
16725,7,8,1052.14,5,5,4,554,Best Customers
16726,19,2,705.14,4,3,3,433,Potential Loyalists
16727,28,3,1121.45,4,4,4,444,Best Customers
16731,284,1,170.3,1,2,1,121,At Risk
16732,39,3,3783.89,3,4,5,345,Loyal Customers
16733,165,1,259.68,2,2,2,222,At Risk
16735,29,9,3970.0,4,5,5,455,Best Customers
16736,141,5,2956.56,2,4,5,245,Loyal Customers
16737,213,1,417.59999999999997,1,2,2,122,At Risk
16739,172,1,463.43,2,2,2,222,At Risk
16740,31,1,226.91,4,2,1,421,Others
16741,261,1,173.06,1,2,1,121,At Risk
16742,128,13,2334.97,2,5,5,255,Loyal Customers
16743,92,7,1999.02,2,5,4,254,Loyal Customers
16746,19,24,11364.94,4,5,5,455,Best Customers
16748,24,9,2121.43,4,5,4,454,Best Customers
16749,227,2,4157.88,1,3,5,135,Others
16752,8,1,207.5,5,2,1,521,Others
16754,8,29,65500.07,5,5,5,555,Best Customers
16755,103,4,1389.25,2,4,4,244,Loyal Customers
16756,40,6,1072.97,3,5,4,354,Loyal Customers
16757,45,1,163.65,3,2,1,321,Others
16760,66,1,228.0,3,2,1,321,Others
16763,374,1,352.85,1,2,2,122,At Risk
16765,18,1,420.75,4,2,2,422,Others
16767,54,4,2476.85,3,4,5,345,Loyal Customers
16768,19,6,1220.48,4,5,4,454,Best Customers
16769,114,3,755.51,2,4,3,243,Loyal Customers
16770,8,5,1152.63,5,4,4,544,Best Customers
16771,93,5,1690.49,2,4,4,244,Loyal Customers
16772,59,3,3698.0499999999997,3,4,5,345,Loyal Customers
16773,72,2,249.65,2,3,2,232,Others
16774,59,4,905.96,3,4,3,343,Loyal Customers
16775,3,6,1361.23,5,5,4,554,Best Customers
16776,51,1,220.97,3,2,1,321,Others
16777,49,3,1069.56,3,4,4,344,Loyal Customers
16779,2,32,22554.22,5,5,5,555,Best Customers
16780,43,1,174.16,3,2,1,321,Others
16781,8,2,623.0,5,3,3,533,Potential Loyalists
16782,1,26,7732.37,5,5,5,555,Best Customers
16783,72,1,391.95,2,2,2,222,At Risk
16784,12,4,784.73,5,4,3,543,Loyal Customers
16785,45,1,533.78,3,2,3,323,Others
16786,29,1,51.839999999999996,4,2,1,421,Others
16787,33,4,1017.53,4,4,4,444,Best Customers
16788,40,3,1334.54,3,4,4,344,Loyal Customers
16791,19,8,2251.85,4,5,5,455,Best Customers
16792,19,3,513.08,4,4,3,443,Loyal Customers
16794,16,5,856.1999999999999,4,4,3,443,Loyal Customers
16795,1,3,2062.41,5,4,4,544,Best Customers
16797,29,5,1802.02,4,4,4,444,Best Customers
16798,190,3,841.16,1,4,3,143,Loyal Customers
16799,68,2,452.78000000000003,3,3,2,332,Potential Loyalists
16802,315,2,582.61,1,3,3,133,Others
16805,213,2,615.75,1,3,3,133,Others
16807,106,3,1002.29,2,4,4,244,Loyal Customers
16809,68,4,812.74,3,4,3,343,Loyal Customers
16810,56,1,532.5,3,2,3,323,Others
16812,14,3,1912.65,5,4,4,544,Best Customers
16814,5,16,5781.4400000000005,5,5,5,555,Best Customers
16815,89,2,406.02,2,3,2,232,Others
16817,4,5,1200.15,5,4,4,544,Best Customers
16819,101,2,182.59,2,3,1,231,Others
16821,17,1,113.35,4,2,1,421,Others
16822,322,1,181.39,1,2,1,121,At Risk
16823,23,6,1884.71,4,5,4,454,Best Customers
16824,29,1,225.6,4,2,1,421,Others
16825,14,3,1051.71,5,4,4,544,Best Customers
16827,29,5,387.18,4,4,2,442,Potential Loyalists
16829,24,1,316.1,4,2,2,422,Others
16830,78,3,881.59,2,4,3,243,Loyal Customers
16831,200,1,91.8,1,2,1,121,At Risk
16832,64,2,218.45999999999998,3,3,1,331,Potential Loyalists
16833,75,2,1302.51,2,3,4,234,Others
16834,310,1,485.5,1,2,2,122,At Risk
16835,9,5,1357.56,5,4,4,544,Best Customers
16836,42,2,530.5,3,3,3,333,Potential Loyalists
16838,166,2,570.76,2,3,3,233,Others
16839,5,11,5716.14,5,5,5,555,Best Customers
16840,239,2,139.85,1,3,1,131,Others
16841,64,6,2136.2400000000002,3,5,5,355,Loyal Customers
16843,58,19,9374.86,3,5,5,355,Loyal Customers
16844,198,2,614.34,1,3,3,133,Others
16845,254,1,253.88,1,2,2,122,At Risk
16846,213,2,628.09,1,3,3,133,Others
16847,254,1,421.45000000000005,1,2,2,122,At Risk
16848,12,3,1130.2,5,4,4,544,Best Customers
