StockCode,Description,Revenue,Quantity,NumOrders
84467,ENGLISH ROSE DESIGN QUILTED THROW,4391.1,306,45
84469,ROSE DES PADDED FLOOR CUSHION,2090.68,653,39
84472,PINK AND LILAC QUILTED THROW,1450.4,33,25
84482,BUTTONS DESIGN JEWELLERY BOX,266.25,71,28
84493,BLUE/PINK NEST STRIPE BOX,111.11999999999999,1142,5
84497,BUTTONS AND STRIPES NOTEBOOK,300.0,80,27
84499,BLACK FLOWER CANDLE PLATE,213.70999999999998,287,18
84522,PINK PARTY SUNGLASSES,277.05,167,15
84526,GIANT BLACK SUNGLASSES,163.79999999999998,84,31
84527,FLAMES SUNGLASSES PINK LENSES,46.8,24,13
84539,KNITTED RABBIT DOLL,28.049999999999997,17,8
84546,CROCHET POODLE KEYRING,34.64999999999999,21,3
84548,CROCHET BEAR RED/BLUE  KEYRING,42.89999999999999,26,9
84549,CROCHET WHITE RABBIT KEYRING,54.449999999999996,33,6
84550,CROCHET LILAC/RED BEAR KEYRING,18.15,11,3
84551,CROCHET DOG KEYRING,37.949999999999996,23,5
84564,6 SEGMENT COLOURED SNACK BOWL,143.1,18,9
84567,FROSTED GLASS WITH SILVER SURROUND,14.85,9,1
84568,GIRLS ALPHABET IRON ON PATCHES,4311.57,22177,49
84572,6 HOOK JEWEL STAND LILAC DRESS,8.49,1,1
84576,BLUE CAT BISCUIT BARREL PINK HEART,152.85000000000002,27,12
84578,ELEPHANT TOY WITH BLUE T-SHIRT,595.68,160,78
84580,MOUSE TOY WITH PINK T-SHIRT,2043.75,545,201
84581,DOG TOY WITH PINK CROCHET SKIRT,1041.93,279,109
84582,PINK CROCHET CAT WITH SCARF,46.75,11,9
84584,PINK GINGHAM CAT WITH SCARF,316.2,124,32
84592,CROCHET ROSE PURSE WITH SUEDE BACK,274.35,93,21
84593,CROCHET ROSE DES CLOTHES HANGER,59.0,20,6
84598,BOYS ALPHABET IRON ON PATCHES,3280.5299999999997,16993,36
84599,CANDY STRIPE ROSE FLOOR CUSHION,47.7,6,2
84600,NEW BAROQUE JEWELLERY BOX,349.7,46,19
84608,ORNATE EDWARDIAN CANDLE HOLDER,47.7,6,4
84609,TALL ROCOCO CANDLE HOLDER,331.5,39,10
84615,PINK ROUND BUTTERFLY MIRROR,667.8299999999999,235,18
84616,SILVER ROCCOCO CHANDELIER,968.3,58,16
84617,NEW BAROQUE BLACK BOXES,102.0,8,4
84619,BLUE GINGHAM ROSE QUILT,1444.15,69,26
84620,BLUE GINGHAM ROSE CUSHION COVER,648.5500000000001,109,45
84621,BLUE GINGHAM ROSE FLOOR CUSHION,214.65,27,13
84622,PINK GINGHAM ROSE CUSHION COVER,124.95,21,7
84623,PINK GINGHAM ROSE FLOOR CUSHION,261.35,53,12
84626,CANDY STRIPE ROSE QUILT,45.95,1,1
84627,CANDY STRIPE ROSE C/COVER,297.5,50,19
84629,WHITE 3 FRAME BIRDS AND TREE,87.8,4,3
84630,FLOWERS AND BIRDS WALL PLAQUE,15.9,2,1
84631,FRUIT TREE AND BIRDS WALL PLAQUE,588.15,237,15
84632,DECORATIVE HANGING SHELVING UNIT,439.6,8,5
84637,KITCHEN FLOWER POTS WALL PLAQUE,694.7,458,20
84638,SMALL KITCHEN FLOWER POTS PLAQUE,582.15,337,19
84648,NEW BAROQUE WALL MIRROR,12.75,1,1
84653,GREEN ROSE QUILT,453.5,10,8
84656,WHITE ROSE C/COVER,119.0,20,12
84657,GREEN ROSE CUSHION COVER,496.25,245,19
84658,WHITE STITCHED CUSHION COVER,807.9,162,42
84664,CHERRY BLOSSOM BATHROOM CABINET,950.4000000000001,192,50
84665,SQUARE CHERRY BLOSSOM CABINET,763.75,125,31
84666,SQUARE CHERRY BLOSSOM CABINET,797.9000000000001,202,29
84670,JAPANESE CROCHETED ANIMAL,2045.04,5092,168
84674,FLYING PIG WATERING CAN,685.2,264,53
84675,FROG KING WATERING CAN,441.1,178,42
84676,BATH DUCK WATERING CAN,2016.5200000000002,832,98
84678,CLASSICAL ROSE SMALL VASE,837.75,457,56
84679,CLASSICAL ROSE TABLE LAMP,47.6,8,2
84680,CLASSICAL ROSE URN,372.3,94,17
84682,CLASSICAL ROSE DISH,528.85,283,38
84683,CLASSICAL ROSE CANDLESTAND,331.7,346,21
84684,BEACH HUT PHOTO FRAME,583.0999999999999,574,21
84685,BEACH HUT KEY CABINET,711.25,339,46
84686,BEACH HUT MIRROR,588.15,295,29
84687,BEACH HUT SHELF W 3 DRAWERS,584.9,222,32
84688,BEACH HUT DESIGN BLACKBOARD,880.5,354,39
84689,S/2 BEACH HUT TREASURE CHESTS,661.6999999999999,302,32
84690,S/2 BEACH HUT STOOLS,206.70000000000002,26,13
84691,PACK 20 DOLLY PEGS,1861.8999999999999,2374,175
84692,BOX OF 24 COCKTAIL PARASOLS,4277.24,10797,376
84715,SET OF 6 ICE CREAM SKITTLES,637.2,216,36
84720,DOT MATRIX CANVAS ART PICTURE,147.05,35,3
84721,MANHATTAN CANVAS ART PICTURE,87.8,20,2
84723,CHERRY BLOSSOM CANVAS ART PICTURE,103.35000000000001,13,6
84725,FREESTYLE CANVAS ART PICTURE,176.84999999999997,93,11
84726,LILLIES CANVAS PICTURE,394.84999999999997,233,5
84731,3 BIRDS CANVAS SCREEN,1.65,1,1
84744,S/6 SEW ON CROCHET FLOWERS,71.25,57,16
84746,PINK EASTER HENS+FLOWER,33.75,9,7
84748,FOLK FELT HANGING MULTICOL GARLAND,1141.8,956,23
84754,S/15 SILVER GLASS BAUBLES IN BAG,1897.8500000000001,1573,135
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,14193.2,23944,580
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,5,4
84761,IVORY HANGING BIRD PLANTER,613.9499999999999,245,46
84763,ZINC FINISH 15CM PLANTER POTS,1228.52,1012,102
84765,SILVER ROCOCO CANDELABRA,89.25,7,4
84766,SILVER ROCOCO CANDLE STICK,297.3,54,13
84767,ZINC POLICE BOX LANTERN,783.7,193,4
84770,ROUND GEORGIAN SILVER MIRROR,419.25000000000006,135,16
84773,RED ROSE AND LACE C/COVER,551.6500000000001,187,46
84789,ENCHANTED BIRD PLANT CAGE,868.2,252,69
84791,GINGHAM HEART DECORATION,863.6000000000001,296,75
84792,ENCHANTED BIRD COATHANGER 5 HOOK,5976.6900000000005,1453,256
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,359.55,447,20
84807,RED POPPY ARTIFICIAL FLOWER,215.93,233,7
84813,SET OF 4 DIAMOND NAPKIN RINGS,1575.5,234,47
84815,SET OF 3 DANISH ROSE PLANTERS,1022.5,906,36
84816,DANISH ROSE BEDSIDE CABINET,679.1,18,8
84817,DANISH ROSE DECORATIVE PLATE,210.0,100,22
84818,DANISH ROSE PHOTO FRAME,664.35,269,55
84819,DANISH ROSE ROUND SEWING BOX,429.25,101,34
84820,DANISH ROSE TRINKET TRAYS,345.1,58,18
84821,DANISH ROSE DELUXE COASTER,315.34999999999997,371,27
84823,DANISH ROSE FOLDING CHAIR,319.6,8,4
84824,DANISH ROSE UMBRELLA STAND,481.65,31,25
84826,ASSTD DESIGN 3D PAPER STICKERS,530.7,632,21
84827,ASS DES PHONE SPONGE CRAFT STICKER,375.7,578,17
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1640.65,1349,123
84830,LARGE ENGLISH ARBORETUM,1195.15,113,7
84832,ZINC WILLIE WINKIE  CANDLE STICK,3007.22,3626,261
84836,ZINC METAL HEART DECORATION,16472.75,13771,790
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,2915.25,239,133
84838,ANT WHITE HIGH RISE BIRD BOX,304.0,49,3
84839,SWEETHEART KEY CABINET,8201.7,1478,351
84840,SWEETHEART CARRY-ALL BASKET,2169.2,260,123
84842,HELLO SAILOR BATHROOM SET,622.5500000000001,1481,17
84843,WHITE SOAP RACK WITH 2 BOTTLES,523.6,88,46
84847,FLORAL BATHROOM SET,968.01,2295,26
84854,GIRLY PINK TOOL SET,1302.0,280,57
84855,BLOKEY SILVER TOOL SET,153.45000000000002,31,11
84865,NEW BAROQUE BLACK PHOTO ALBUM,365.5,43,29
84869,CANDY BUTTON PHOTO ALBUM,631.25,295,21
84879,ASSORTED COLOUR BIRD ORNAMENT,70291.03,44431,1333
84880,WHITE WIRE EGG HOLDER,7715.05,1439,267
84881,BLUE WIRE SPIRAL CANDLE HOLDER,260.34999999999997,41,18
84882,GREEN WIRE STANDING CANDLE HOLDER,78.75,21,12
84886,BLUE METAL WALL SHELF,109.44999999999999,11,8
84893,ANT WHITE IRON BASKET,186.35000000000002,33,15
84901,BLACK FACE LAMB WITH PANTS,365.34,98,56
84902,PINK KNITTED COW STUFFED TOY,215.34,58,33
84905,PINK BUTTERFLY C/COVER,29.700000000000003,6,3
84905,PINK BUTTERFLY CUSHION COVER,303.15000000000003,133,15
84906,PINK B'FLY C/COVER W BOBBLES,184.45000000000002,31,9
84907,PINK YELLOW PATCH CUSHION COVER,735.9,354,8
84907,PINK/YELLOW PATCH CUSHION COVER,45.9,6,3
84915,HAND TOWEL PINK FLOWER AND DAISY,65.45,11,8
84916,HAND TOWEL PALE BLUE W FLOWERS,124.95,21,14
84917,WHITE HAND TOWEL WITH BUTTERFLY,77.35,13,3
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,69.5,10,3
84918,CREAM CUSHION COVER WITH FLOWERS,355.85,103,14
84919,BLUE CUSHION COVER WITH FLOWER,1163.75,225,10
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,41.7,6,2
84920,PINK FLOWER FABRIC PONY,289.85,79,30
84921,CREAM AND PINK FLOWERS PONY,63.75,17,10
84922,PINK BUTTERFLY WASHBAG,714.75,327,5
84923,PINK BUTTERFLY HANDBAG W BOBBLES,76.5,9,5
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,369.96000000000004,684,28
84934,ASSTD DESIGN POP ART SLIM PEN,581.4,684,12
84937,KASHMIR FOLKART TUMBLERS,4827.82,2486,83
84942,KASHMIR FOLKART HEART DISHES,5.07,3,3
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1559.75,367,85
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,9335.619999999999,11842,297
84946,ANTIQUE SILVER TEA GLASS ETCHED,18420.36,15900,674
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,8103.660000000001,6990,292
84948,SILVER HANGING T-LIGHT HOLDER DOME,442.19999999999993,268,33
84949,SILVER HANGING T-LIGHT HOLDER,11254.499999999998,7258,377
84950,ASSORTED COLOUR T-LIGHT HOLDER,2704.9700000000003,4097,136
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,179.85000000000002,3,2
84969,ASSORTED COLOUR SET 6 TEASPOONS,964.75,227,63
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,603.5,142,38
84974,S/2 ZINC HEART DESIGN PLANTERS,491.49999999999994,50,29
84975,HEART SHAPED MIRROR,3041.07,1923,167
84976,RECTANGULAR SHAPED MIRROR,236.22,150,13
84977,WIRE FLOWER T-LIGHT HOLDER,275.0,220,41
84978,HANGING HEART JAR T-LIGHT HOLDER,9572.59,8177,523
84987,SET OF 36 TEATIME PAPER DOILIES,6947.249999999999,4913,406
84988,SET OF 72 PINK HEART PAPER DOILIES,5274.37,3718,319
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2005.13,4199,159
84991,60 TEATIME FAIRY CAKE CASES,17436.3,35656,1136
84992,72 SWEETHEART FAIRY CAKE CASES,10077.92,21183,694
85006,SET 4 NURSERY DES ROUND BOXES,1223.2,2992,26
85007,SET OF 3 VINTAGE TEA TIME BOXES,376.35,139,19
85008,SET OF 3 CONEY ISLAND OVAL BOXES,920.7,250,83
85015,SET OF 12  VINTAGE POSTCARD SET,676.05,587,32
85016,SET OF 6 VINTAGE NOTELETS KIT,1013.7,934,46
85020,ROUND PINK HEART MIRROR,327.6,156,30
85030,FRENCH CHATEAU OVAL PLATTER,502.2,196,23
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,3153.48,1599,181
85041,SET/4 PINK ORCHID CANDLES IN BOWL,2397.7799999999997,1818,79
85042,ANTIQUE LILY FAIRY LIGHTS,12081.0,2676,281
85043,RED HEART CANDY POP LIGHTS,4.95,1,1
85044,RED REINDEER STRING OF 20 LIGHTS,605.75,131,26
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,1941.15,421,62
85047,WHITE BEADED GARLAND STRING 20LIGHT,6024.049999999999,991,199
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9669.300000000001,1314,233
85050,FRENCH ENAMEL SOAP DISH WITH LID,100.80000000000001,48,1
85053,FRENCH ENAMEL CANDLEHOLDER,581.87,305,45
85054,FRENCH ENAMEL POT W LID,862.4000000000001,296,73
85055,FRENCH ENAMEL UTENSIL HOLDER,1041.6,288,74
85059,FRENCH ENAMEL WATER BASIN,887.85,247,64
85060,WOOD FAN WITH FLOWER DESIGN,1638.43,1391,74
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,3705.8999999999996,2358,150
85063,CREAM SWEETHEART MAGAZINE RACK,4455.25,275,150
85064,CREAM SWEETHEART LETTER RACK,6788.62,1518,227
85065,CREAM SWEETHEART TRAYS,6734.5,582,232
85066,CREAM SWEETHEART MINI CHEST,15186.31,1281,373
85067,CREAM SWEETHEART WALL CABINET,7398.3099999999995,471,153
85068,CREAM SWEETHEART SHELF + HOOKS,6097.56,922,173
85069,CREAM SWEETHEART DOUBLE SHELF,50.849999999999994,3,1
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,320.0,3,3
85072,OCCASIONS GIFT CARD ASSORTMENT,66.0,120,1
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,209.3,322,20
85079,EMBROIDERED REINDEER DECORATION,28.0,18,6
85080,PADDED RED HEART DECORATION,55.76,113,22
85081,PADDED HOLLY CHRISTMAS DECORATION,44.49,100,20
85083,KISS REINDEER SCANDINAVIAN STOCKING,12.75,5,2
85084,HOLLY TOP CHRISTMAS STOCKING,540.12,588,56
85087,CANDY SPOT CUSHION COVER,205.75000000000003,73,14
85088,CANDY SPOT HAND BAG,178.5,85,24
85089,CANDY SPOT BUNNY,211.10000000000002,74,13
85090,CANDY SPOT APRON,381.3,82,35
85091,CANDY SPOT BREAD BASKETS,487.35,337,14
85092,CANDY SPOT TEA COSY,494.65000000000003,347,12
85093,CANDY SPOT EGG WARMER HARE,465.25,593,39
85094,CANDY SPOT EGG WARMER RABBIT,88.68,108,12
85095,THREE CANVAS LUGGAGE TAGS,17.55,25,2
85096,HILDA CANDY SPOT RABBIT,457.5,122,39
85103,SILVER T-LIGHT SETTING,998.1500000000001,157,48
85104,SILVER GLASS T-LIGHT SET,410.05000000000007,139,38
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,941.14,496,36
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1637.46,940,40
85109,PINK BOUDOIR T-LIGHT HOLDER,451.95000000000005,4191,17
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,1124.68,11512,19
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,478.84999999999997,1489,13
85112,S/3 TEAR DROP CUT GLASS DECORATION,320.25,429,23
85113,POLKA DOT PISTACHIO PAIL,566.22,279,43
85116,BLACK CANDELABRA T-LIGHT HOLDER,660.0600000000001,671,22
85117,NIGHTINGALE COATHOOK WHITE,493.45,317,40
85118,HEART T-LIGHT HOLDER,982.1500000000001,1955,59
85119,WATERING CAN SINGLE HOOK PISTACHIO,564.12,412,38
85125,SMALL ROUND CUT GLASS CANDLESTICK,648.2,140,25
85126,LARGE ROUND CUTGLASS CANDLESTICK,960.6,148,32
85127,SMALL SQUARE CUT GLASS CANDLESTICK,341.55,69,22
85128,PLANTPOT SINGLE HOOK PISTACHIO,182.09,165,2
85141,JARDIN ETCHED GLASS FRUITBOWL,655.75,61,31
85142,JARDIN ETCHED GLASS GINGER JAR,397.5,50,27
85144,JARDIN ETCHED GLASS BUTTER DISH,471.4,68,30
85145,JARDIN ETCHED GLASS LARGE BELL JAR,645.3,54,17
85146,JARDIN ETCHED GLASS SMALL BELL JAR,416.40000000000003,72,19
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,301.95,61,16
85150,LADIES & GENTLEMEN METAL SIGN,10508.4,4320,542
85151,WELCOME METAL SIGN,55.0,44,8
85152,HAND OVER THE CHOCOLATE   SIGN,15565.340000000002,8224,730
85161,ACRYLIC GEOMETRIC LAMP,276.25,15,11
85165,CANDY PINK FRENCH BOUDOIR CLOCK,159.2,16,11
85171,S/2 HYACINTH BULB CANDLES,2.55,1,1
85172,HYACINTH BULB T-LIGHT CANDLES,1218.12,3058,101
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,934.8,520,53
85174,S/4 CACTI CANDLES,3894.4500000000003,847,159
85175,CACTI T-LIGHT CANDLES,4177.14,10389,284
85176,SEWING SUSAN 21 NEEDLE SET,1341.76,1792,100
85177,BASKET OF FLOWERS SEWING KIT,852.55,1003,71
85178,VICTORIAN SEWING KIT,3311.6,3064,164
85187,S/12 MINI RABBIT EASTER,211.2,128,31
85189,HANGING BUTTERFLY  EGG,901.2399999999999,1108,55
85190,PINK FLOWER HANGING HEART,113.05,133,14
85195,HANGING HEART BASKET,242.04000000000002,134,13
85196,EASTER BUNNIES ON A STICK,783.96,1536,66
85197,SET OF 12 MINI BUNNIES IN A BUCKET,888.0600000000001,1635,55
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,1353.1799999999998,3738,32
85200,BUNNY EGG BOX,1025.2,824,68
85202,HANGING WOOD AND FELT HEART,187.14,449,51
85203,HANGING WOOD AND FELT BUTTERFLY,216.96,520,62
85204,HANGING WOOD AND FELT FLOWER,115.74000000000001,279,36
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,413.70000000000005,197,38
85211,S/4 GROOVY CAT MAGNETS,226.04999999999998,137,34
85212,MINI PAINTED GARDEN DECORATION,288.15,339,26
85213,MINI  ZINC GARDEN DECORATIONS,371.69,461,25
85214,TUB 24 PINK FLOWER PEGS,549.4499999999999,333,97
85215,ASSORTED CHEESE FRIDGE MAGNETS,383.59000000000003,599,40
85216,ASSORTED CAKES FRIDGE MAGNETS,1716.43,2747,142
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,1751.91,2811,136
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,625.1999999999999,1992,2
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,6875.0,12236,5
85221,ASSORTED COLOUR SILK COIN PURSE,1667.5900000000001,3551,43
85222,ASSORTED COLOUR SILK COSMETIC PURSE,1535.4,1394,41
85224,ASSORTED COLOUR SILK GLASSES CASE,1044.8400000000001,1984,46
85225,BLING KEY RING STAND,16.25,13,8
85227,SET OF 6 3D KIT CARDS FOR KIDS,1127.1,1326,123
85227,SET/6 3D KIT CARDS FOR KIDS,412.84999999999997,545,28
90020,FILIGREE DIAMANTE CHAIN,51.0,4,2
90021,LASER CUT MULTI STRAND NECKLACE,47.8,4,3
90023,FILIGREE DIAMANTE EARRINGS,55.25,13,7
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,59.5,7,4
90029,NEW BAROQUE SMALL NECKLACE BLACK,153.0,18,8
90032,IVORY SHELL HEART NECKLACE,162.5,26,15
90033,IVORY SHELL HEART EARRINGS,7.6499999999999995,3,1
90034,WHITE SILVER NECKLACE SHELL GLASS,19.9,2,2
90041,PEARL AND CHERRY QUARTZ BRACLET,3.5,1,1
90043,COPPER AND BRASS BAG CHARM,29.700000000000003,6,4
90046,WHITE WITH METAL BAG CHARM,49.5,10,6
90048,GREEN WITH METAL BAG CHARM,128.7,26,5
90049,IVORY GOLD METAL BAG CHARM,69.3,14,2
90051,CRACKED GLAZE NECKLACE RED,6.95,1,1
90052,CRACKED GLAZE NECKLACE BROWN,20.85,3,1
90054,CRACKED GLAZE EARRINGS RED,2.55,1,1
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,64.5,6,1
90057,DIAMANTE RING ASSORTED IN BOX.,1349.52,792,12
90062,CARNIVAL BRACELET,1188.25,94,33
90069,RUBY GLASS CLUSTER NECKLACE,67.5,9,4
90070,RUBY GLASS CLUSTER BRACELET,172.55,29,8
90071,RUBY GLASS CLUSTER EARRINGS,1.25,1,1
90072,RUBY DROP CHANDELIER EARRINGS,30.0,8,2
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,44.550000000000004,9,3
90074,BLACK DIAMOND CLUSTER NECKLACE,26.849999999999998,3,3
90075,MONTANA DIAMOND CLUSTER NECKLACE,35.8,4,3
90077,BLACK DIAMOND CLUSTER EARRINGS,2.55,1,1
90078,PINK/WHITE GLASS DEMI CHOKER,45.0,6,3
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,24.75,5,3
90083,CRYSTAL CZECH CROSS PHONE CHARM,21.25,25,4
90084,PINK CRYSTAL GUITAR PHONE CHARM,53.55,63,8
90085,CRYSTAL STILETTO PHONE CHARM,232.04999999999998,273,15
90086,CRYSTAL FROG PHONE CHARM,89.25,105,9
90087,CRYSTAL SEA HORSE PHONE CHARM,158.1,186,13
90088,CRYSTAL KEY+LOCK PHONE CHARM,84.14999999999999,99,12
90089,PINK CRYSTAL SKULL PHONE CHARM,63.74999999999999,75,9
90090,PINK CRYSTAL HEART PHONE CHARM,219.29999999999998,258,17
90091,CRYSTAL DRAGONFLY PHONE CHARM,2.55,3,2
90092,BLUE CRYSTAL BOOT PHONE CHARM,77.35,91,7
90093,CLEAR CRYSTAL STAR PHONE CHARM,130.04999999999998,153,12
90094,NECKLACE+BRACELET SET FRUIT SALAD,56.099999999999994,22,10
90095,NECKLACE+BRACELET SET PINK BLOSSOM,17.849999999999998,7,2
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,58.65,23,8
90098,NECKLACE+BRACELET PINK BUTTERFLY,79.05,31,14
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,22.95,9,4
90100,NECKLACE+BRACELET SET PINK DAISY,53.55,21,8
90101,WHITE FRANGIPANI NECKLACE,5.1,2,1
90102,WHITE FRANGIPANI HAIR CLIP,5.949999999999999,7,2
90103,PURPLE FRANGIPANI NECKLACE,10.2,4,3
90104,PURPLE FRANGIPANI HAIRCLIP,47.599999999999994,56,10
90108,BLUE BLOSSOM HAIR CLIP,38.85,37,7
90111,BLUE HIBISCUS  HAIR CLIP,7.35,7,6
90112,PINK DOLLY HAIR CLIPS,73.5,70,15
90114,SUMMER DAISIES BAG CHARM,45.9,18,8
90115,SUMMER BUTTERFLIES BAG CHARM,79.05,31,11
90116,FRUIT SALAD BAG CHARM,47.32,28,8
90118,PINK DAISY BAG CHARM,5.1,2,2
90119,METALIC LEAVES BAG CHARMS,20.4,8,3
90131,PINK/AMETHYST/GOLD NECKLACE,34.75,5,3
90133,TEAL/FUSCHIA COL BEAD NECKLACE,44.55,9,4
90134,OLD ROSE COMBO BEAD NECKLACE,35.400000000000006,12,2
90137,PINK COMBO MINI CRYSTALS NECKLACE,94.05000000000001,19,8
90138,WHITE/PINK MINI CRYSTALS NECKLACE,34.65,7,4
90139,FLOWER BROOCH 4 ASSORTED COLOURS,24.75,5,3
90140,PINK SWEETIE NECKLACE,37.5,5,3
90143,SILVER BRACELET W PASTEL FLOWER,265.0,36,11
90144,SILVER DROP EARRINGS WITH FLOWER,90.0,24,8
90145,SILVER HOOP EARRINGS WITH FLOWER,172.55,29,12
90146,FINE SILVER NECKLACE W PASTEL FLOWE,165.0,22,10
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,517.4,52,26
90148,LONG SILVER NECKLACE PASTEL FLOWER,229.5,18,11
90149,SILVER FLOWR PINK SHELL NECKLACE,60.0,8,4
90150,BLUE SHELL+SILVER NECKLACE,90.0,12,7
90151,SILVER/NATURAL SHELL NECKLACE,93.5,11,5
90154,LAZER CUT NECKLACE W PASTEL BEADS,8.95,1,1
90155,RESIN NECKLACE W PASTEL BEADS,112.5,15,8
90156,RESIN BRACELET W PASTEL BEADS,74.25,15,5
90157,RIVIERA NECKLACE,183.15,37,14
90158,ST TROPEZ NECKLACE,39.6,8,5
90159,COTE D'AZURE NECKLACE,148.5,30,13
90166,PINK & WHITE ROSEBUD RING,21.25,5,3
90167,BEADED LOVE HEART JEWELLERY SET,1667.86,2098,75
90168,2 DAISIES HAIR COMB,35.400000000000006,12,2
90169,DAISY HAIR COMB,20.4,8,2
90170,DAISY HAIR BAND,34.64999999999999,21,4
90171,DAISY RING,13.75,11,2
90173,PAIR BUTTERFLY HAIR CLIPS,63.75,17,5
90188,DROP EARRINGS W FLOWER & LEAF,2.55,1,1
90191,SILVER LARIAT 40CM,127.5,10,7
90192,JADE DROP EARRINGS W FILIGREE,173.25,35,11
90194,SILVER LARIAT BLACK STONE EARRINGS,55.25,13,8
90203,SILVER CHARM NECKLACE 70CM,450.0,60,24
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,6.7,2,2
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,192.9,82,8
10123C,HEARTS WRAPPING TAPE,224.16000000000003,624,44
10123G,ARMY CAMO WRAPPING TAPE,157.18,2246,12
10124A,SPOTS ON RED BOOKCOVER TAPE,19.32,46,14
10124G,ARMY CAMO BOOKCOVER TAPE,8.4,20,6
15044A,PINK PAPER PARASOL,11573.199999999999,4472,116
15044B,BLUE PAPER PARASOL,3516.65,1319,102
15044C,PURPLE PAPER PARASOL,1652.0,592,101
15044D,RED PAPER PARASOL,2520.05,915,115
15056BL,EDWARDIAN PARASOL BLACK,31183.850000000002,6663,512
15056N,EDWARDIAN PARASOL NATURAL,34044.75,7201,496
15056P,EDWARDIAN PARASOL PINK,7881.1,1722,189
15058A,BLUE WHITE SPOTS GARDEN PARASOL,1394.45,271,55
15058B,PINK POLKADOT GARDEN PARASOL,47.7,6,3
15058B,PINK WHITE SPOTS GARDEN PARASOL,1007.0,180,47
15058C,ICE CREAM DESIGN GARDEN PARASOL,1069.0,220,41
15059A,ENGLISH ROSE EDWARDIAN PARASOL,1515.0,505,1
15060B,FAIRY CAKE DESIGN UMBRELLA,2722.8,744,186
16020C,CLEAR STATIONERY BOX SET,64.6,76,22
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,11.25,3,2
16156L,"WRAP, CAROUSEL",199.5,475,18
16156N,"WRAP, FRIENDSHIP ON GREEN",609.0,1450,55
16156S,WRAP PINK FAIRY CAKES,4238.12,10886,254
16161C,WRAP SPEED DEMONS,45.0,450,2
16161E,WRAP BOUDOIR,75.0,750,9
16161G,WRAP BAD HAIR DAY,27.5,275,11
16161M,WRAP  PINK FLOCK,439.0,1050,39
16161P,WRAP ENGLISH ROSE,2465.48,6022,193
16161U,WRAP SUKI AND FRIENDS,1055.42,2651,76
16161U,"WRAP,SUKI AND FRIENDS",1352.5,3325,109
16162L,THE KING GIFT BAG,542.74,8066,11
16162M,THE KING GIFT BAG 25X24X12CM,25.2,60,5
16168M,FUNKY MONKEY GIFT BAG MEDIUM,297.06,1273,34
16168S,FUNKY MONKEY GIFT BAG SMALL,121.85999999999999,1274,7
16169A,WRAP CHRISTMAS DECOUPAGE,10.5,25,1
16169C,WRAP BLUE REINDEER,567.0,1350,43
16169D,WRAP WINTER FOREST,105.0,250,9
16169F,WRAP BLIZZARD,409.5,975,34
16169G,WRAP ROMANTIC DECOUPAGE,10.5,25,1
16169K,WRAP FOLK ART,574.75,1875,52
16169M,WRAP DAISY CARPET,363.75,1400,34
16169N,WRAP BLUE RUSSIAN FOLKART,626.25,2025,56
16169P,WRAP GREEN RUSSIAN FOLKART,512.75,1700,46
16201A,PASTEL PINK PHOTO ALBUM,199.8,100,8
